site_id,lon,lat
15408,7.6979,46.93968
15409,7.69791,46.92179
15410,7.69793,46.9039
15411,7.69794,46.88601
15412,7.69797,46.97556
15413,7.69799,46.95767
15414,7.698,46.93978
15415,7.69801,46.92189
15416,7.69803,46.904
15417,7.69806,46.99355
15418,7.69807,46.97566
15419,7.69809,46.95777
15420,7.6981,46.93988
15421,7.69811,46.92199
15422,7.69815,47.01154
15423,7.69816,46.99365
15424,7.69817,46.97576
15425,7.69819,46.95787
15426,7.6982,46.93998
15427,7.69823,47.02953
15428,7.69825,47.01164
15429,7.69826,46.99375
15430,7.69827,46.97586
15431,7.69829,46.95797
15432,7.69832,47.04752
15433,7.69833,47.02963
15434,7.69835,47.01174
15435,7.69836,46.99385
15436,7.69837,46.97596
15437,7.69841,47.06551
15438,7.69842,47.04762
15439,7.69843,47.02973
15440,7.69845,47.01184
15441,7.69846,46.99395
15442,7.6985,47.0835
15443,7.69851,47.06561
15444,7.69852,47.04772
15445,7.69853,47.02983
15446,7.69855,47.01194
15447,7.69858,47.10149
15448,7.6986,47.0836
15449,7.69861,47.06571
15450,7.69862,47.04782
15451,7.69863,47.02993
15452,7.69867,47.11948
15453,7.69868,47.10159
15454,7.6987,47.0837
15455,7.69871,47.06581
15456,7.69872,47.04792
15457,7.69876,47.13747
15458,7.69877,47.11958
15459,7.69878,47.10169
15460,7.6988,47.0838
15461,7.69881,47.06591
15462,7.69884,47.15546
15463,7.69886,47.13757
15464,7.69887,47.11968
15465,7.69888,47.10179
15466,7.6989,47.0839
15467,7.69893,47.17345
15468,7.69894,47.15556
15469,7.69896,47.13767
15470,7.69897,47.11978
15471,7.69898,47.10189
15472,7.69902,47.19144
15473,7.69903,47.17355
15474,7.69904,47.15566
15475,7.69906,47.13777
15476,7.69907,47.11988
15477,7.69911,47.20943
15478,7.69912,47.19154
15479,7.69913,47.17365
15480,7.69914,47.15576
15481,7.69916,47.13787
15482,7.69919,47.22742
15483,7.69921,47.20953
15484,7.69922,47.19164
15485,7.69923,47.17375
15486,7.69924,47.15586
15487,7.69928,47.24541
15488,7.69929,47.22752
15489,7.69931,47.20963
15490,7.69932,47.19174
15491,7.69933,47.17385
15492,7.69937,47.2634
15493,7.69938,47.24551
15494,7.69939,47.22762
15495,7.69941,47.20973
15496,7.69942,47.19184
15497,7.69946,47.28139
15498,7.69947,47.2635
15499,7.69948,47.24561
15500,7.69949,47.22772
15501,7.69951,47.20983
15502,7.69954,47.29938
15503,7.69956,47.28149
15504,7.69957,47.2636
15505,7.69958,47.24571
15506,7.69959,47.22782
15507,7.69963,47.31736
15508,7.69964,47.29948
15509,7.69966,47.28159
15510,7.69967,47.2637
15511,7.69968,47.24581
15512,7.69972,47.33535
15513,7.69973,47.31746
15514,7.69974,47.29958
15515,7.69976,47.28169
15516,7.69977,47.2638
15517,7.69981,47.35334
15518,7.69982,47.33545
15519,7.69983,47.31756
15520,7.69984,47.29968
15521,7.69986,47.28179
15522,7.6999,47.37133
15523,7.69991,47.35344
15524,7.69992,47.33555
15525,7.69993,47.31766
15526,7.69994,47.29978
15527,7.69998,47.38932
15528,7.7,47.37143
15529,7.70001,47.35354
15530,7.70002,47.33565
15531,7.70003,47.31776
15532,7.70007,47.40731
15533,7.70008,47.38942
15534,7.7001,47.37153
15535,7.70011,47.35364
15536,7.70012,47.33575
15537,7.70016,47.4253
15538,7.70017,47.40741
15539,7.70018,47.38952
15540,7.7002,47.37163
15541,7.70021,47.35374
15542,7.70025,47.44328
15543,7.70026,47.4254
15544,7.70027,47.40751
15545,7.70028,47.38962
15546,7.7003,47.37173
15547,7.70034,47.46127
15548,7.70035,47.44338
15549,7.70036,47.4255
15550,7.70037,47.40761
15551,7.70038,47.38972
15552,7.70042,47.47926
15553,7.70044,47.46137
15554,7.70045,47.44348
15555,7.70046,47.4256
15556,7.70047,47.40771
15557,7.70051,47.49725
15558,7.70052,47.47936
15559,7.70054,47.46147
15560,7.70055,47.44358
15561,7.70056,47.4257
15562,7.7006,47.51523
15563,7.70061,47.49735
15564,7.70062,47.47946
15565,7.70064,47.46157
15566,7.70065,47.44368
15567,7.70069,47.53322
15568,7.7007,47.51533
15569,7.70071,47.49745
15570,7.70072,47.47956
15571,7.70074,47.46167
15572,7.70079,47.53332
15573,7.7008,47.51543
15574,7.70081,47.49755
15575,7.70082,47.47966
15576,7.70089,47.53342
15577,7.7009,47.51553
15578,7.70091,47.49765
15579,7.70099,47.53352
15580,7.701,47.51563
15581,7.70109,47.53362
15582,7.71901,45.96801
15583,7.71919,46.00399
15584,7.71929,46.00409
15585,7.71939,46.00419
15586,7.71949,46.00429
15587,7.71959,46.00439
15588,7.7203,46.21989
15589,7.7204,46.21999
15590,7.7204,46.23788
15591,7.72049,46.25587
15592,7.7205,46.22009
15593,7.7205,46.23798
15594,7.72058,46.27386
15595,7.72059,46.25597
15596,7.7206,46.22019
15597,7.7206,46.23808
15598,7.72067,46.29185
15599,7.72068,46.27396
15600,7.72069,46.25607
15601,7.7207,46.22029
15602,7.7207,46.23818
15603,7.72077,46.29195
15604,7.72077,46.30984
15605,7.72078,46.27406
15606,7.72079,46.25617
15607,7.7208,46.23828
15608,7.72086,46.32783
15609,7.72087,46.29205
15610,7.72087,46.30994
15611,7.72089,46.25627
15612,7.72095,46.34582
15613,7.72096,46.32793
15614,7.72097,46.29215
15615,7.72097,46.31004
15616,7.72105,46.34592
15617,7.72106,46.32803
15618,7.72107,46.29225
15619,7.72107,46.31014
15620,7.72115,46.34602
15621,7.72116,46.32813
15622,7.72117,46.31024
15623,7.72125,46.34612
15624,7.72126,46.32823
15625,7.72135,46.34622
15626,7.72142,46.43578
15627,7.72152,46.43588
15628,7.72152,46.45377
15629,7.72162,46.43598
15630,7.72162,46.45387
15631,7.7217,46.48975
15632,7.72172,46.43608
15633,7.72172,46.45397
15634,7.7218,46.48985
15635,7.7218,46.50774
15636,7.72182,46.43618
15637,7.72182,46.45407
15638,7.7219,46.48995
15639,7.7219,46.50784
15640,7.72192,46.45417
15641,7.72198,46.54373
15642,7.722,46.49005
15643,7.722,46.50794
15644,7.72208,46.54383
15645,7.72208,46.56172
15646,7.7221,46.50804
15647,7.72217,46.57971
15648,7.72218,46.56182
15649,7.7222,46.50814
15650,7.72227,46.57981
15651,7.72227,46.5977
15652,7.72228,46.56192
15653,7.72236,46.61569
15654,7.72237,46.57991
15655,7.72237,46.5978
15656,7.72238,46.56202
15657,7.72246,46.61579
15658,7.72246,46.63368
15659,7.72247,46.58001
15660,7.72247,46.5979
15661,7.72248,46.56212
15662,7.72255,46.65167
15663,7.72256,46.61589
15664,7.72256,46.63378
15665,7.72257,46.58011
15666,7.72257,46.598
15667,7.72264,46.66966
15668,7.72265,46.65177
15669,7.72266,46.61599
15670,7.72266,46.63388
15671,7.72267,46.5981
15672,7.72274,46.66976
15673,7.72275,46.65187
15674,7.72276,46.61609
15675,7.72276,46.63398
15676,7.72283,46.70564
15677,7.72284,46.66986
15678,7.72285,46.65197
15679,7.72286,46.63408
15680,7.72293,46.70574
15681,7.72293,46.72364
15682,7.72294,46.66996
15683,7.72295,46.65207
15684,7.72302,46.74163
15685,7.72303,46.70584
15686,7.72303,46.72374
15687,7.72304,46.67006
15688,7.72312,46.74173
15689,7.72312,46.75962
15690,7.72313,46.70594
15691,7.72313,46.72384
15692,7.72321,46.77761
15693,7.72322,46.74183
15694,7.72322,46.75972
15695,7.72323,46.70604
15696,7.72323,46.72394
15697,7.72331,46.77771
15698,7.72331,46.7956
15699,7.72332,46.74193
15700,7.72332,46.75982
15701,7.72333,46.72404
15702,7.7234,46.81359
15703,7.72341,46.77781
15704,7.72341,46.7957
15705,7.72342,46.74203
15706,7.72342,46.75992
15707,7.7235,46.81369
15708,7.7235,46.83158
15709,7.72351,46.77791
15710,7.72351,46.7958
15711,7.72352,46.76002
15712,7.72359,46.84957
15713,7.7236,46.81379
15714,7.7236,46.83168
15715,7.72361,46.77801
15716,7.72361,46.7959
15717,7.72369,46.84967
15718,7.72369,46.86756
15719,7.7237,46.81389
15720,7.7237,46.83178
15721,7.72371,46.796
15722,7.72378,46.88555
15723,7.72379,46.84977
15724,7.72379,46.86766
15725,7.7238,46.81399
15726,7.7238,46.83188
15727,7.72388,46.88565
15728,7.72388,46.90354
15729,7.72389,46.84987
15730,7.72389,46.86776
15731,7.7239,46.83198
15732,7.72397,46.92153
15733,7.72398,46.88575
15734,7.72398,46.90364
15735,7.72399,46.84997
15736,7.72399,46.86786
15737,7.72407,46.92163
15738,7.72407,46.93952
15739,7.72408,46.88585
15740,7.72408,46.90374
15741,7.72409,46.86796
15742,7.72416,46.95751
15743,7.72417,46.92173
15744,7.72417,46.93962
15745,7.72418,46.88595
15746,7.72418,46.90384
15747,7.72426,46.95761
15748,7.72426,46.9755
15749,7.72427,46.92183
15750,7.72427,46.93972
15751,7.72428,46.90394
15752,7.72435,46.99349
15753,7.72436,46.95771
15754,7.72436,46.9756
15755,7.72437,46.92193
15756,7.72437,46.93982
15757,7.72445,46.99359
15758,7.72445,47.01148
15759,7.72446,46.95781
15760,7.72446,46.9757
15761,7.72447,46.93992
15762,7.72455,46.99369
15763,7.72455,47.01158
15764,7.72455,47.02947
15765,7.72456,46.95791
15766,7.72456,46.9758
15767,7.72464,47.04746
15768,7.72465,46.99379
15769,7.72465,47.01168
15770,7.72465,47.02957
15771,7.72466,46.9759
15772,7.72474,47.04756
15773,7.72474,47.06545
15774,7.72475,46.99389
15775,7.72475,47.01178
15776,7.72475,47.02967
15777,7.72483,47.08344
15778,7.72484,47.04766
15779,7.72484,47.06555
15780,7.72485,47.01188
15781,7.72485,47.02977
15782,7.72493,47.08354
15783,7.72493,47.10143
15784,7.72494,47.04776
15785,7.72494,47.06565
15786,7.72495,47.02987
15787,7.72502,47.11942
15788,7.72503,47.08364
15789,7.72503,47.10153
15790,7.72504,47.04786
15791,7.72504,47.06575
15792,7.72512,47.11952
15793,7.72512,47.13741
15794,7.72513,47.08374
15795,7.72513,47.10163
15796,7.72514,47.06585
15797,7.72522,47.11962
15798,7.72522,47.13751
15799,7.72522,47.1554
15800,7.72523,47.08384
15801,7.72523,47.10173
15802,7.72531,47.17339
15803,7.72532,47.11972
15804,7.72532,47.13761
15805,7.72532,47.1555
15806,7.72533,47.10183
15807,7.72541,47.17349
15808,7.72541,47.19138
15809,7.72542,47.11982
15810,7.72542,47.13771
15811,7.72542,47.1556
15812,7.72551,47.17359
15813,7.72551,47.19148
15814,7.72551,47.20937
15815,7.72552,47.13781
15816,7.72552,47.1557
15817,7.7256,47.22736
15818,7.72561,47.17369
15819,7.72561,47.19158
15820,7.72561,47.20947
15821,7.72562,47.1558
15822,7.7257,47.22746
15823,7.7257,47.24535
15824,7.72571,47.17379
15825,7.72571,47.19168
15826,7.72571,47.20957
15827,7.72579,47.26334
15828,7.7258,47.22756
15829,7.7258,47.24545
15830,7.72581,47.19178
15831,7.72581,47.20967
15832,7.72589,47.26344
15833,7.72589,47.28132
15834,7.7259,47.22766
15835,7.7259,47.24555
15836,7.72591,47.20977
15837,7.72599,47.26354
15838,7.72599,47.28142
15839,7.72599,47.29931
15840,7.726,47.22776
15841,7.726,47.24565
15842,7.72608,47.3173
15843,7.72609,47.26364
15844,7.72609,47.28152
15845,7.72609,47.29941
15846,7.7261,47.24575
15847,7.72618,47.3174
15848,7.72618,47.33529
15849,7.72619,47.26374
15850,7.72619,47.28162
15851,7.72619,47.29951
15852,7.72628,47.3175
15853,7.72628,47.33539
15854,7.72628,47.35328
15855,7.72629,47.28172
15856,7.72629,47.29961
15857,7.72638,47.3176
15858,7.72638,47.33549
15859,7.72638,47.35338
15860,7.72638,47.37127
15861,7.72639,47.29971
15862,7.72647,47.38926
15863,7.72648,47.3177
15864,7.72648,47.33559
15865,7.72648,47.35348
15866,7.72648,47.37137
15867,7.72657,47.38936
15868,7.72657,47.40724
15869,7.72658,47.33569
15870,7.72658,47.35358
15871,7.72658,47.37147
15872,7.72667,47.38946
15873,7.72667,47.40734
15874,7.72667,47.42523
15875,7.72668,47.35368
15876,7.72668,47.37157
15877,7.72676,47.44322
15878,7.72677,47.38956
15879,7.72677,47.40744
15880,7.72677,47.42533
15881,7.72678,47.37167
15882,7.72686,47.44332
15883,7.72686,47.46121
15884,7.72687,47.38966
15885,7.72687,47.40754
15886,7.72687,47.42543
15887,7.72696,47.44342
15888,7.72696,47.46131
15889,7.72696,47.4792
15890,7.72697,47.40764
15891,7.72697,47.42553
15892,7.72706,47.44352
15893,7.72706,47.46141
15894,7.72706,47.4793
15895,7.72706,47.49718
15896,7.72707,47.42563
15897,7.72715,47.51517
15898,7.72716,47.44362
15899,7.72716,47.46151
15900,7.72716,47.4794
15901,7.72716,47.49728
15902,7.72725,47.51527
15903,7.72725,47.53316
15904,7.72726,47.46161
15905,7.72726,47.4795
15906,7.72726,47.49738
15907,7.72735,47.51537
15908,7.72735,47.53326
15909,7.72736,47.4796
15910,7.72736,47.49748
15911,7.72745,47.51547
15912,7.72745,47.53336
15913,7.72746,47.49758
15914,7.72755,47.51557
15915,7.72755,47.53346
15916,7.72765,47.53356
15917,7.74501,46.00393
15918,7.74511,46.00403
15919,7.74511,46.02192
15920,7.74521,46.00413
15921,7.74521,46.02202
15922,7.74521,46.03991
15923,7.74531,46.00423
15924,7.74531,46.02212
15925,7.74531,46.04001
15926,7.74541,46.00433
15927,7.74541,46.02222
15928,7.74551,46.02232
15929,7.74663,46.29178
15930,7.74673,46.29188
15931,7.74673,46.30977
15932,7.74683,46.29198
15933,7.74683,46.30987
15934,7.74683,46.32776
15935,7.74693,46.29208
15936,7.74693,46.30997
15937,7.74693,46.32786
15938,7.74693,46.34576
15939,7.74703,46.29218
15940,7.74703,46.31007
15941,7.74703,46.32796
15942,7.74703,46.34586
15943,7.74704,46.36375
15944,7.74713,46.31017
15945,7.74713,46.32806
15946,7.74713,46.34596
15947,7.74714,46.36385
15948,7.74714,46.38174
15949,7.74723,46.32816
15950,7.74723,46.34606
15951,7.74724,46.36395
15952,7.74724,46.38184
15953,7.74724,46.39973
15954,7.74733,46.34616
15955,7.74734,46.36405
15956,7.74734,46.38194
15957,7.74734,46.39983
15958,7.74744,46.36415
15959,7.74744,46.38204
15960,7.74744,46.39993
15961,7.74754,46.38214
15962,7.74754,46.40003
15963,7.74755,46.4537
15964,7.74764,46.40013
15965,7.74775,46.48968
15966,7.74785,46.50768
15967,7.74796,46.52567
15968,7.74806,46.52577
15969,7.74806,46.54366
15970,7.74816,46.52587
15971,7.74816,46.54376
15972,7.74816,46.56165
15973,7.74826,46.54386
15974,7.74826,46.56175
15975,7.74826,46.57964
15976,7.74836,46.54396
15977,7.74836,46.56185
15978,7.74836,46.57974
15979,7.74837,46.59763
15980,7.74846,46.54406
15981,7.74846,46.56195
15982,7.74846,46.57984
15983,7.74847,46.59773
15984,7.74847,46.61562
15985,7.74856,46.56205
15986,7.74856,46.57994
15987,7.74857,46.59783
15988,7.74857,46.61572
15989,7.74857,46.63361
15990,7.74866,46.58004
15991,7.74867,46.59793
15992,7.74867,46.61582
15993,7.74867,46.63371
15994,7.74868,46.6516
15995,7.74877,46.59803
15996,7.74877,46.61592
15997,7.74877,46.63381
15998,7.74878,46.6517
15999,7.74878,46.66959
16000,7.74887,46.61602
16001,7.74887,46.63391
16002,7.74888,46.6518
16003,7.74888,46.66969
16004,7.74888,46.68759
16005,7.74897,46.63401
16006,7.74898,46.6519
16007,7.74898,46.66979
16008,7.74898,46.68769
16009,7.74899,46.70558
16010,7.74908,46.652
16011,7.74908,46.68779
16012,7.74909,46.70568
16013,7.74909,46.72357
16014,7.74918,46.68789
16015,7.74919,46.70578
16016,7.74919,46.72367
16017,7.74919,46.74156
16018,7.74928,46.68799
16019,7.74929,46.70588
16020,7.74929,46.72377
16021,7.74929,46.74166
16022,7.7493,46.75955
16023,7.74939,46.70598
16024,7.74939,46.72387
16025,7.74939,46.74176
16026,7.7494,46.75965
16027,7.7494,46.77754
16028,7.74949,46.72397
16029,7.74949,46.74186
16030,7.7495,46.75975
16031,7.7495,46.77764
16032,7.7495,46.79553
16033,7.74959,46.74196
16034,7.7496,46.75985
16035,7.7496,46.77774
16036,7.7496,46.79563
16037,7.74961,46.81352
16038,7.7497,46.75995
16039,7.7497,46.77784
16040,7.7497,46.79573
16041,7.74971,46.81362
16042,7.74971,46.83151
16043,7.7498,46.77794
16044,7.7498,46.79583
16045,7.74981,46.81372
16046,7.74981,46.83161
16047,7.74981,46.8495
16048,7.7499,46.79593
16049,7.74991,46.81382
16050,7.74991,46.83171
16051,7.74991,46.8496
16052,7.74992,46.86749
16053,7.75001,46.81392
16054,7.75001,46.83181
16055,7.75001,46.8497
16056,7.75002,46.86759
16057,7.75002,46.88548
16058,7.75011,46.83191
16059,7.75011,46.8498
16060,7.75012,46.86769
16061,7.75012,46.88558
16062,7.75013,46.90347
16063,7.75021,46.8499
16064,7.75022,46.86779
16065,7.75022,46.88568
16066,7.75023,46.90357
16067,7.75023,46.92146
16068,7.75032,46.86789
16069,7.75032,46.88578
16070,7.75033,46.90367
16071,7.75033,46.92156
16072,7.75033,46.93945
16073,7.75042,46.88588
16074,7.75043,46.90377
16075,7.75043,46.92166
16076,7.75043,46.93955
16077,7.75044,46.95744
16078,7.75053,46.90387
16079,7.75053,46.92176
16080,7.75053,46.93965
16081,7.75054,46.95754
16082,7.75054,46.97543
16083,7.75063,46.92186
16084,7.75063,46.93975
16085,7.75064,46.95764
16086,7.75064,46.97553
16087,7.75065,46.99342
16088,7.75073,46.93985
16089,7.75074,46.95774
16090,7.75074,46.97563
16091,7.75075,46.99352
16092,7.75075,47.01141
16093,7.75084,46.95784
16094,7.75084,46.97573
16095,7.75085,46.99362
16096,7.75085,47.01151
16097,7.75086,47.0294
16098,7.75094,46.97583
16099,7.75095,46.99372
16100,7.75095,47.01161
16101,7.75096,47.0295
16102,7.75096,47.04739
16103,7.75105,46.99382
16104,7.75105,47.01171
16105,7.75106,47.0296
16106,7.75106,47.04749
16107,7.75107,47.06538
16108,7.75115,47.01181
16109,7.75116,47.0297
16110,7.75116,47.04759
16111,7.75117,47.06548
16112,7.75117,47.08337
16113,7.75126,47.0298
16114,7.75126,47.04769
16115,7.75127,47.06558
16116,7.75127,47.08347
16117,7.75127,47.10136
16118,7.75136,47.04779
16119,7.75137,47.06568
16120,7.75137,47.08357
16121,7.75137,47.10146
16122,7.75138,47.11935
16123,7.75147,47.06578
16124,7.75147,47.08367
16125,7.75147,47.10156
16126,7.75148,47.11945
16127,7.75148,47.13734
16128,7.75157,47.08377
16129,7.75157,47.10166
16130,7.75158,47.11955
16131,7.75158,47.13744
16132,7.75159,47.15533
16133,7.75167,47.10176
16134,7.75168,47.11965
16135,7.75168,47.13754
16136,7.75169,47.15543
16137,7.75169,47.17332
16138,7.75178,47.11975
16139,7.75178,47.13764
16140,7.75179,47.15553
16141,7.75179,47.17342
16142,7.7518,47.19131
16143,7.75188,47.13774
16144,7.75189,47.15563
16145,7.75189,47.17352
16146,7.7519,47.19141
16147,7.7519,47.2093
16148,7.75199,47.15573
16149,7.75199,47.17362
16150,7.752,47.19151
16151,7.752,47.2094
16152,7.75201,47.22729
16153,7.75209,47.17372
16154,7.7521,47.19161
16155,7.7521,47.2095
16156,7.75211,47.22739
16157,7.75212,47.24528
16158,7.7522,47.19171
16159,7.7522,47.2096
16160,7.75221,47.22749
16161,7.75222,47.24538
16162,7.75222,47.26327
16163,7.7523,47.2097
16164,7.75231,47.22759
16165,7.75232,47.24548
16166,7.75232,47.26337
16167,7.75233,47.28126
16168,7.75241,47.22769
16169,7.75242,47.24558
16170,7.75242,47.26347
16171,7.75243,47.28136
16172,7.75243,47.29924
16173,7.75252,47.24568
16174,7.75252,47.26357
16175,7.75253,47.28146
16176,7.75253,47.29934
16177,7.75254,47.31723
16178,7.75262,47.26367
16179,7.75263,47.28156
16180,7.75263,47.29944
16181,7.75264,47.31733
16182,7.75264,47.33522
16183,7.75273,47.28166
16184,7.75273,47.29954
16185,7.75274,47.31743
16186,7.75274,47.33532
16187,7.75275,47.35321
16188,7.75283,47.29964
16189,7.75284,47.31753
16190,7.75284,47.33542
16191,7.75285,47.35331
16192,7.75285,47.3712
16193,7.75294,47.31763
16194,7.75294,47.33552
16195,7.75295,47.35341
16196,7.75295,47.3713
16197,7.75296,47.38919
16198,7.75304,47.33562
16199,7.75305,47.35351
16200,7.75305,47.3714
16201,7.75306,47.38929
16202,7.75307,47.40718
16203,7.75315,47.35361
16204,7.75315,47.3715
16205,7.75316,47.38939
16206,7.75317,47.40728
16207,7.75317,47.42516
16208,7.75325,47.3716
16209,7.75326,47.38949
16210,7.75327,47.40738
16211,7.75327,47.42526
16212,7.75328,47.44315
16213,7.75336,47.38959
16214,7.75337,47.40748
16215,7.75337,47.42536
16216,7.75338,47.44325
16217,7.75338,47.46114
16218,7.75347,47.40758
16219,7.75347,47.42546
16220,7.75348,47.44335
16221,7.75348,47.46124
16222,7.75349,47.47913
16223,7.75357,47.42556
16224,7.75358,47.44345
16225,7.75358,47.46134
16226,7.75359,47.47923
16227,7.7536,47.49712
16228,7.75368,47.44355
16229,7.75368,47.46144
16230,7.75369,47.47933
16231,7.7537,47.49722
16232,7.7537,47.5151
16233,7.75378,47.46154
16234,7.75379,47.47943
16235,7.7538,47.49732
16236,7.7538,47.5152
16237,7.75381,47.53309
16238,7.75389,47.47953
16239,7.7539,47.49742
16240,7.7539,47.5153
16241,7.75391,47.53319
16242,7.75392,47.55108
16243,7.754,47.49752
16244,7.754,47.5154
16245,7.75401,47.53329
16246,7.75402,47.55118
16247,7.7541,47.5155
16248,7.75411,47.53339
16249,7.75412,47.55128
16250,7.75421,47.53349
16251,7.75422,47.55138
16252,7.75432,47.55148
16253,7.77083,46.00385
16254,7.77093,46.00395
16255,7.77094,46.02184
16256,7.77103,46.00405
16257,7.77104,46.02194
16258,7.77104,46.03984
16259,7.77113,46.00415
16260,7.77114,46.02204
16261,7.77114,46.03994
16262,7.77115,46.05783
16263,7.77123,46.00425
16264,7.77124,46.02214
16265,7.77124,46.04004
16266,7.77125,46.05793
16267,7.77126,46.07582
16268,7.77134,46.02224
16269,7.77134,46.04014
16270,7.77135,46.05803
16271,7.77136,46.07592
16272,7.77137,46.09381
16273,7.77144,46.04024
16274,7.77145,46.05813
16275,7.77146,46.07602
16276,7.77147,46.09391
16277,7.77148,46.1118
16278,7.77155,46.05823
16279,7.77156,46.07612
16280,7.77157,46.09401
16281,7.77158,46.1119
16282,7.77166,46.07622
16283,7.77167,46.09411
16284,7.77168,46.112
16285,7.7717,46.14778
16286,7.77177,46.09421
16287,7.77178,46.1121
16288,7.7718,46.14788
16289,7.77188,46.1122
16290,7.77247,46.27372
16291,7.77257,46.27382
16292,7.77258,46.29171
16293,7.77267,46.27392
16294,7.77268,46.29181
16295,7.77269,46.3097
16296,7.77277,46.27402
16297,7.77278,46.29191
16298,7.77279,46.3098
16299,7.7728,46.32769
16300,7.77287,46.27412
16301,7.77288,46.29201
16302,7.77289,46.3099
16303,7.7729,46.32779
16304,7.77298,46.29211
16305,7.77299,46.31
16306,7.773,46.32789
16307,7.77309,46.3101
16308,7.7731,46.32799
16309,7.7732,46.32809
16310,7.77324,46.39966
16311,7.77334,46.39976
16312,7.77336,46.41765
16313,7.77344,46.39986
16314,7.77346,46.41775
16315,7.77354,46.39996
16316,7.77356,46.41785
16317,7.77364,46.40006
16318,7.77366,46.41795
16319,7.77376,46.41805
16320,7.77391,46.5076
16321,7.77402,46.52559
16322,7.77412,46.52569
16323,7.77413,46.54358
16324,7.77422,46.52579
16325,7.77423,46.54368
16326,7.77424,46.56157
16327,7.77432,46.52589
16328,7.77433,46.54378
16329,7.77434,46.56167
16330,7.77436,46.57957
16331,7.77442,46.52599
16332,7.77443,46.54388
16333,7.77444,46.56177
16334,7.77446,46.57967
16335,7.77447,46.59756
16336,7.77453,46.54398
16337,7.77454,46.56187
16338,7.77456,46.57977
16339,7.77457,46.59766
16340,7.77458,46.61555
16341,7.77464,46.56197
16342,7.77466,46.57987
16343,7.77467,46.59776
16344,7.77468,46.61565
16345,7.77469,46.63354
16346,7.77476,46.57997
16347,7.77478,46.61575
16348,7.77479,46.63364
16349,7.7748,46.65153
16350,7.77488,46.61585
16351,7.77489,46.63374
16352,7.7749,46.65163
16353,7.77498,46.61595
16354,7.77499,46.63384
16355,7.775,46.65173
16356,7.77503,46.68751
16357,7.77509,46.63394
16358,7.7751,46.65183
16359,7.77513,46.68761
16360,7.77514,46.7055
16361,7.7752,46.65193
16362,7.77523,46.68771
16363,7.77524,46.7056
16364,7.77525,46.72349
16365,7.77533,46.68781
16366,7.77534,46.7057
16367,7.77535,46.72359
16368,7.77536,46.74148
16369,7.77543,46.68791
16370,7.77544,46.7058
16371,7.77545,46.72369
16372,7.77546,46.74158
16373,7.77547,46.75947
16374,7.77554,46.7059
16375,7.77555,46.72379
16376,7.77556,46.74168
16377,7.77557,46.75957
16378,7.77559,46.77747
16379,7.77565,46.72389
16380,7.77566,46.74178
16381,7.77567,46.75967
16382,7.77569,46.77757
16383,7.7757,46.79546
16384,7.77576,46.74188
16385,7.77577,46.75977
16386,7.77579,46.77767
16387,7.7758,46.79556
16388,7.77581,46.81345
16389,7.77587,46.75987
16390,7.77589,46.77777
16391,7.7759,46.79566
16392,7.77591,46.81355
16393,7.77592,46.83144
16394,7.77599,46.77787
16395,7.776,46.79576
16396,7.77601,46.81365
16397,7.77602,46.83154
16398,7.77604,46.84943
16399,7.7761,46.79586
16400,7.77611,46.81375
16401,7.77612,46.83164
16402,7.77614,46.84953
16403,7.77615,46.86742
16404,7.77621,46.81385
16405,7.77622,46.83174
16406,7.77624,46.84963
16407,7.77625,46.86752
16408,7.77626,46.88541
16409,7.77632,46.83184
16410,7.77634,46.84973
16411,7.77635,46.86762
16412,7.77636,46.88551
16413,7.77637,46.9034
16414,7.77644,46.84983
16415,7.77645,46.86772
16416,7.77646,46.88561
16417,7.77647,46.9035
16418,7.77649,46.92139
16419,7.77655,46.86782
16420,7.77656,46.88571
16421,7.77657,46.9036
16422,7.77659,46.92149
16423,7.7766,46.93938
16424,7.77666,46.88581
16425,7.77667,46.9037
16426,7.77669,46.92159
16427,7.7767,46.93948
16428,7.77671,46.95737
16429,7.77677,46.9038
16430,7.77679,46.92169
16431,7.7768,46.93958
16432,7.77681,46.95747
16433,7.77683,46.97536
16434,7.77689,46.92179
16435,7.7769,46.93968
16436,7.77691,46.95757
16437,7.77693,46.97546
16438,7.77694,46.99335
16439,7.777,46.93978
16440,7.77701,46.95767
16441,7.77703,46.97556
16442,7.77704,46.99345
16443,7.77705,47.01134
16444,7.77711,46.95777
16445,7.77713,46.97566
16446,7.77714,46.99355
16447,7.77715,47.01144
16448,7.77717,47.02933
16449,7.77723,46.97576
16450,7.77724,46.99365
16451,7.77725,47.01154
16452,7.77727,47.02943
16453,7.77728,47.04732
16454,7.77734,46.99375
16455,7.77735,47.01164
16456,7.77737,47.02953
16457,7.77738,47.04742
16458,7.77739,47.06531
16459,7.77745,47.01174
16460,7.77747,47.02963
16461,7.77748,47.04752
16462,7.77749,47.06541
16463,7.77751,47.0833
16464,7.77757,47.02973
16465,7.77758,47.04762
16466,7.77759,47.06551
16467,7.77761,47.0834
16468,7.77762,47.10129
16469,7.77768,47.04772
16470,7.77769,47.06561
16471,7.77771,47.0835
16472,7.77772,47.10139
16473,7.77773,47.11928
16474,7.77779,47.06571
16475,7.77781,47.0836
16476,7.77782,47.10149
16477,7.77783,47.11938
16478,7.77785,47.13727
16479,7.77791,47.0837
16480,7.77792,47.10159
16481,7.77793,47.11948
16482,7.77795,47.13737
16483,7.77796,47.15526
16484,7.77802,47.10169
