lat,lon,psa03_%g,lnpsa03_uncertainty
46.8333,10.5583,0.22049999999999997,0.6082
46.8333,10.5667,0.25029999999999997,0.6082
46.8333,10.575,0.1989,0.6082
46.8333,10.5833,0.22459999999999997,0.6082
46.8333,10.5917,0.19669999999999999,0.6082
46.8333,10.6,0.1944,0.6082
46.825,5.9,0.8947,0.6082
46.825,5.9083,0.8989,0.6082
46.825,5.9167,0.9030999999999999,0.6082
46.825,5.925,0.9073,0.6082
46.825,5.9333,1.442,0.6082
46.825,5.9417,1.4489999999999998,0.6082
46.825,5.95,1.4549999999999998,0.6082
46.825,5.9583,1.4619999999999997,0.6082
46.825,5.9667,0.9286999999999999,0.6082
46.825,5.975,0.9331,0.6082
46.825,5.9833,0.9374,0.6082
46.825,5.9917,0.9418,0.6082
46.825,6,0.9461999999999998,0.6082
46.825,6.0083,0.9507000000000001,0.6082
46.825,6.0167,0.9551,0.6082
46.825,6.025,0.9596,0.6082
46.825,6.0333,1.525,0.6082
46.825,6.0417,1.532,0.6082
46.825,6.05,1.54,0.6082
46.825,6.0583,1.547,0.6082
46.825,6.0667,1.554,0.6082
46.825,6.075,1.561,0.6082
46.825,6.0833,1.569,0.6082
46.825,6.0917,1.576,0.6082
46.825,6.1,1.001,0.6082
46.825,6.1083,1.006,0.6082
46.825,6.1167,1.01,0.6082
46.825,6.125,1.015,0.6082
46.825,6.1333,1.02,0.6082
46.825,6.1417,1.0250000000000001,0.6082
46.825,6.15,1.0299999999999998,0.6082
46.825,6.1583,1.034,0.6082
46.825,6.1667,1.039,0.6082
46.825,6.175,1.044,0.6082
46.825,6.1833,1.049,0.6082
46.825,6.1917,1.054,0.6082
46.825,6.2,1.059,0.6082
46.825,6.2083,1.0639999999999998,0.6082
46.825,6.2167,1.3439999999999999,0.6082
46.825,6.225,1.3509999999999998,0.6082
46.825,6.2333,1.707,0.6082
46.825,6.2417,1.7149999999999999,0.6082
46.825,6.25,1.7229999999999999,0.6082
46.825,6.2583,1.731,0.6082
46.825,6.2667,1.7389999999999999,0.6082
46.825,6.275,1.7469999999999999,0.6082
46.825,6.2833,2.02,0.6082
46.825,6.2917,2.03,0.6082
46.825,6.3,1.409,0.6082
46.825,6.3083,1.416,0.6082
46.825,6.3167,2.058,0.6082
46.825,6.325,2.068,0.6082
46.825,6.3333,0.6658999999999999,0.6082
46.825,6.3417,0.7567,0.6082
46.825,6.35,0.8663,0.6082
46.825,6.3583,0.6698,0.6082
46.825,6.3667,0.7436999999999999,0.6082
46.825,6.375,0.7930999999999999,0.6082
46.825,6.3833,0.8927999999999998,0.6082
46.825,6.3917,0.8259999999999998,0.6082
46.825,6.4,0.6699999999999999,0.6082
46.825,6.4083,0.8239,0.6082
46.825,6.4167,0.8816999999999999,0.6082
46.825,6.425,0.8434999999999999,0.6082
46.825,6.4333,0.9261,0.6082
46.825,6.4417,1.1179999999999999,0.6082
46.825,6.45,1.107,0.6082
46.825,6.4583,0.9824999999999999,0.6082
46.825,6.4667,1.2229999999999999,0.6082
46.825,6.475,1.139,0.6082
46.825,6.4833,0.7456,0.6082
46.825,6.4917,0.7545999999999999,0.6082
46.825,6.5,1.016,0.6082
46.825,6.5083,0.6949,0.6082
46.825,6.5167,0.8655,0.6082
46.825,6.525,0.8451,0.6082
46.825,6.5333,0.9327999999999999,0.6082
46.825,6.5417,0.9581,0.6082
46.825,6.55,0.9494,0.6082
46.825,6.5583,0.8117,0.6082
46.825,6.5667,0.7046,0.6082
46.825,6.575,0.7502,0.6082
46.825,6.5833,1.2449999999999999,0.6082
46.825,6.5917,1.147,0.6082
46.825,6.6,1.163,0.6082
46.825,6.6083,1.5479999999999998,0.6082
46.825,6.6167,1.052,0.6082
46.825,6.625,1.06,0.6082
46.825,6.6333,1.1969999999999998,0.6082
46.825,6.6417,1.696,0.6082
46.825,6.65,2.9659999999999997,0.6082
46.825,6.6583,2.873,0.6082
46.825,6.6667,2.661,0.6082
46.825,6.675,1.315,0.6082
46.825,6.6833,2.412,0.6082
46.825,6.6917,2.002,0.6082
46.825,6.7,2.011,0.6082
46.825,6.7083,2.019,0.6082
46.825,6.7167,1.408,0.6082
46.825,6.725,1.4139999999999997,0.6082
46.825,6.7333,1.42,0.6082
46.825,6.7417,1.426,0.6082
46.825,6.75,1.4329999999999998,0.6082
46.825,6.7583,1.439,0.6082
46.825,6.7667,1.445,0.6082
46.825,6.775,1.451,0.6082
46.825,6.7833,1.4569999999999999,0.6082
46.825,6.7917,3.4289999999999994,0.6082
46.825,6.8,1.046,0.6082
46.825,6.8083,1.278,0.6082
46.825,6.8167,1.492,0.6082
46.825,6.825,1.467,0.6082
46.825,6.8333,1.2639999999999998,0.6082
46.825,6.8417,1.3279999999999998,0.6082
46.825,6.85,1.1529999999999998,0.6082
46.825,6.8583,1.985,0.6082
46.825,6.8667,2.114,0.6082
46.825,6.875,1.7819999999999998,0.6082
46.825,6.8833,1.8099999999999998,0.6082
46.825,6.8917,3.469,0.6082
46.825,6.9,2.9050000000000002,0.6082
46.825,6.9083,4.233,0.6082
46.825,6.9167,4.219,0.6082
46.825,6.925,4.321,0.6082
46.825,6.9333,4,0.6082
46.825,6.9417,3.122,0.6082
46.825,6.95,1.437,0.6082
46.825,6.9583,2.1479999999999997,0.6082
46.825,6.9667,2.28,0.6082
46.825,6.975,1.9659999999999997,0.6082
46.825,6.9833,2.0260000000000002,0.6082
46.825,6.9917,1.2269999999999999,0.6082
46.825,7,1.302,0.6082
46.825,7.0083,1.5439999999999998,0.6082
46.825,7.0167,1.974,0.6082
46.825,7.025,1.3289999999999997,0.6082
46.825,7.0333,1.255,0.6082
46.825,7.0417,1.277,0.6082
46.825,7.05,1.8049999999999997,0.6082
46.825,7.0583,1.2469999999999999,0.6082
46.825,7.0667,1.4289999999999998,0.6082
46.825,7.075,1.284,0.6082
46.825,7.0833,2.1449999999999996,0.6082
46.825,7.0917,1.4929999999999999,0.6082
46.825,7.1,1.6349999999999998,0.6082
46.825,7.1083,1.955,0.6082
46.825,7.1167,1.2899999999999998,0.6082
46.825,7.125,1.8679999999999999,0.6082
46.825,7.1333,1.4589999999999999,0.6082
46.825,7.1417,1.714,0.6082
46.825,7.15,1.8419999999999999,0.6082
46.825,7.1583,1.636,0.6082
46.825,7.1667,2.6839999999999997,0.6082
46.825,7.175,1.5419999999999998,0.6082
46.825,7.1833,2.3009999999999997,0.6082
46.825,7.1917,1.6569999999999998,0.6082
46.825,7.2,2.047,0.6082
46.825,7.2083,2.3419999999999996,0.6082
46.825,7.2167,1.532,0.6082
46.825,7.225,1.4629999999999999,0.6082
46.825,7.2333,1.3499999999999999,0.6082
46.825,7.2417,1.5199999999999998,0.6082
46.825,7.25,1.524,0.6082
46.825,7.2583,1.316,0.6082
46.825,7.2667,1.5479999999999998,0.6082
46.825,7.275,1.42,0.6082
46.825,7.2833,1.338,0.6082
46.825,7.2917,1.331,0.6082
46.825,7.3,1.3909999999999998,0.6082
46.825,7.3083,2.067,0.6082
46.825,7.3167,1.3769999999999998,0.6082
46.825,7.325,1.2750000000000001,0.6082
46.825,7.3333,1.6929999999999998,0.6082
46.825,7.3417,1.623,0.6082
46.825,7.35,1.5059999999999998,0.6082
46.825,7.3583,1.5669999999999997,0.6082
46.825,7.3667,1.8309999999999997,0.6082
46.825,7.375,1.6560000000000001,0.6082
46.825,7.3833,1.3900000000000001,0.6082
46.825,7.3917,1.361,0.6082
46.825,7.4,1.386,0.6082
46.825,7.4083,1.394,0.6082
46.825,7.4167,1.3749999999999998,0.6082
46.825,7.425,1.3579999999999999,0.6082
46.825,7.4333,1.3999999999999997,0.6082
46.825,7.4417,1.3619999999999999,0.6082
46.825,7.45,1.4589999999999999,0.6082
46.825,7.4583,1.5039999999999998,0.6082
46.825,7.4667,1.6149999999999998,0.6082
46.825,7.475,1.3760000000000001,0.6082
46.825,7.4833,1.3669999999999998,0.6082
46.825,7.4917,1.386,0.6082
46.825,7.5,1.371,0.6082
46.825,7.5083,1.488,0.6082
46.825,7.5167,4.939,0.6082
46.825,7.525,4.802,0.6082
46.825,7.5333,1.645,0.6082
46.825,7.5417,1.914,0.6082
46.825,7.55,1.5889999999999997,0.6082
46.825,7.5583,1.6649999999999998,0.6082
46.825,7.5667,3.202,0.6082
46.825,7.575,3.854,0.6082
46.825,7.5833,2.5500000000000003,0.6082
46.825,7.5917,1.7409999999999999,0.6082
46.825,7.6,2.8560000000000003,0.6082
46.825,7.6083,2.376,0.6082
46.825,7.6167,0.9269,0.6082
46.825,7.625,1.4060000000000001,0.6082
46.825,7.6333,1.3359999999999999,0.6082
46.825,7.6417,1.283,0.6082
46.825,7.65,1.6019999999999999,0.6082
46.825,7.6583,1.4439999999999997,0.6082
46.825,7.6667,1.728,0.6082
46.825,7.675,1.369,0.6082
46.825,7.6833,1.378,0.6082
46.825,7.6917,1.399,0.6082
46.825,7.7,1.5050000000000001,0.6082
46.825,7.7083,1.491,0.6082
46.825,7.7167,1.417,0.6082
46.825,7.725,1.8399999999999999,0.6082
46.825,7.7333,1.4489999999999998,0.6082
46.825,7.7417,1.446,0.6082
46.825,7.75,1.388,0.6082
46.825,7.7583,1.407,0.6082
46.825,7.7667,1.3969999999999998,0.6082
46.825,7.775,1.4049999999999998,0.6082
46.825,7.7833,1.352,0.6082
46.825,7.7917,1.327,0.6082
46.825,7.8,1.3479999999999999,0.6082
46.825,7.8083,1.345,0.6082
46.825,7.8167,1.3900000000000001,0.6082
46.825,7.825,1.651,0.6082
46.825,7.8333,1.2510000000000001,0.6082
46.825,7.8417,1.324,0.6082
46.825,7.85,1.2639999999999998,0.6082
46.825,7.8583,1.4809999999999999,0.6082
46.825,7.8667,2.17,0.6082
46.825,7.875,1.303,0.6082
46.825,7.8833,1.322,0.6082
46.825,7.8917,1.244,0.6082
46.825,7.9,1.324,0.6082
46.825,7.9083,1.324,0.6082
46.825,7.9167,1.3999999999999997,0.6082
46.825,7.925,1.3479999999999999,0.6082
46.825,7.9333,1.338,0.6082
46.825,7.9417,1.239,0.6082
46.825,7.95,0.9635,0.6082
46.825,7.9583,1.119,0.6082
46.825,7.9667,0.959,0.6082
46.825,7.975,0.9581,0.6082
46.825,7.9833,1.347,0.6082
46.825,7.9917,1.2910000000000001,0.6082
46.825,8,1.3119999999999998,0.6082
46.825,8.0083,1.3089999999999997,0.6082
46.825,8.0167,1.2709999999999997,0.6082
46.825,8.025,1.4769999999999999,0.6082
46.825,8.0333,1.2679999999999998,0.6082
46.825,8.0417,1.199,0.6082
46.825,8.05,1.1239999999999999,0.6082
46.825,8.0583,1.137,0.6082
46.825,8.0667,0.9395,0.6082
46.825,8.075,0.9313999999999999,0.6082
46.825,8.0833,0.9255999999999999,0.6082
46.825,8.0917,0.9491999999999998,0.6082
46.825,8.1,1.248,0.6082
46.825,8.1083,1.255,0.6082
46.825,8.1167,1.239,0.6082
46.825,8.125,1.2209999999999999,0.6082
46.825,8.1333,1.216,0.6082
46.825,8.1417,1.142,0.6082
46.825,8.15,1.139,0.6082
46.825,8.1583,1.383,0.6082
46.825,8.1667,1.194,0.6082
46.825,8.175,1.508,0.6082
46.825,8.1833,1.0630000000000002,0.6082
46.825,8.1917,0.8662,0.6082
46.825,8.2,0.8769,0.6082
46.825,8.2083,0.8803,0.6082
46.825,8.2167,0.8704,0.6082
46.825,8.225,0.8670999999999999,0.6082
46.825,8.2333,1.01,0.6082
46.825,8.2417,0.8606,0.6082
46.825,8.25,0.8581999999999999,0.6082
46.825,8.2583,0.8539999999999999,0.6082
46.825,8.2667,0.8861,0.6082
46.825,8.275,0.8798,0.6082
46.825,8.2833,0.844,0.6082
46.825,8.2917,1.133,0.6082
46.825,8.3,1.129,0.6082
46.825,8.3083,0.8542,0.6082
46.825,8.3167,0.8307,0.6082
46.825,8.325,0.8272999999999999,0.6082
46.825,8.3333,0.8104,0.6082
46.825,8.3417,0.8119999999999999,0.6082
46.825,8.35,0.7757,0.6082
46.825,8.3583,0.7663,0.6082
46.825,8.3667,1.093,0.6082
46.825,8.375,0.9716,0.6082
46.825,8.3833,0.9696999999999998,0.6082
46.825,8.3917,0.9605,0.6082
46.825,8.4,0.9733999999999999,0.6082
46.825,8.4083,0.7937,0.6082
46.825,8.4167,1.065,0.6082
46.825,8.425,1.445,0.6082
46.825,8.4333,0.9367999999999999,0.6082
46.825,8.4417,0.9342999999999999,0.6082
46.825,8.45,0.7577,0.6082
46.825,8.4583,0.7849999999999999,0.6082
46.825,8.4667,0.7244999999999999,0.6082
46.825,8.475,1.014,0.6082
46.825,8.4833,0.9511000000000001,0.6082
46.825,8.4917,0.8958999999999999,0.6082
46.825,8.5,0.9915999999999999,0.6082
46.825,8.5083,1.016,0.6082
46.825,8.5167,1.032,0.6082
46.825,8.525,1.103,0.6082
46.825,8.5333,0.8727,0.6082
46.825,8.5417,0.9361,0.6082
46.825,8.55,0.836,0.6082
46.825,8.5583,0.7877,0.6082
46.825,8.5667,0.7303999999999999,0.6082
46.825,8.575,0.7271,0.6082
46.825,8.5833,0.7239,0.6082
46.825,8.5917,0.7208,0.6082
46.825,8.6,0.7173999999999999,0.6082
46.825,8.6083,0.7142000000000001,0.6082
46.825,8.6167,0.5664,0.6082
46.825,8.625,0.5538,0.6082
46.825,8.6333,0.5506,0.6082
46.825,8.6417,1.9229999999999998,0.6082
46.825,8.65,0.7642,0.6082
46.825,8.6583,0.5427,0.6082
46.825,8.6667,0.5546999999999999,0.6082
46.825,8.675,0.6886,0.6082
46.825,8.6833,0.6860999999999999,0.6082
46.825,8.6917,0.6824000000000001,0.6082
46.825,8.7,0.6815,0.6082
46.825,8.7083,0.6760999999999999,0.6082
46.825,8.7167,0.7351,0.6082
46.825,8.725,0.73,0.6082
46.825,8.7333,0.7644,0.6082
46.825,8.7417,0.6643999999999999,0.6082
46.825,8.75,0.7195,0.6082
46.825,8.7583,0.7038,0.6082
46.825,8.7667,0.6759,0.6082
46.825,8.775,0.735,0.6082
46.825,8.7833,0.7161,0.6082
46.825,8.7917,0.7463,0.6082
46.825,8.8,0.7104999999999999,0.6082
46.825,8.8083,0.7592,0.6082
46.825,8.8167,1.174,0.6082
46.825,8.825,0.7442,0.6082
46.825,8.8333,0.7497,0.6082
46.825,8.8417,1.141,0.6082
46.825,8.85,1.1199999999999999,0.6082
46.825,8.8583,1.115,0.6082
46.825,8.8667,1.11,0.6082
46.825,8.875,0.8498,0.6082
46.825,8.8833,0.7536,0.6082
46.825,8.8917,0.6103,0.6082
46.825,8.9,0.5172,0.6082
46.825,8.9083,0.6790999999999999,0.6082
46.825,8.9167,0.6018,0.6082
46.825,8.925,0.599,0.6082
46.825,8.9333,0.48889999999999995,0.6082
46.825,8.9417,0.6922,0.6082
46.825,8.95,0.6633,0.6082
46.825,8.9583,0.5210999999999999,0.6082
46.825,8.9667,0.4642,0.6082
46.825,8.975,0.5591,0.6082
46.825,8.9833,1.054,0.6082
46.825,8.9917,0.6086,0.6082
46.825,9,0.5741999999999999,0.6082
46.825,9.0083,1.054,0.6082
46.825,9.0167,0.5689,0.6082
46.825,9.025,0.5812999999999999,0.6082
46.825,9.0333,0.594,0.6082
46.825,9.0417,0.5757,0.6082
46.825,9.05,0.5863,0.6082
46.825,9.0583,0.5942999999999999,0.6082
46.825,9.0667,0.5531,0.6082
46.825,9.075,0.5571999999999999,0.6082
46.825,9.0833,0.5568,0.6082
46.825,9.0917,0.8606,0.6082
46.825,9.1,0.5428000000000001,0.6082
46.825,9.1083,0.9962,0.6082
46.825,9.1167,0.6201,0.6082
46.825,9.125,0.7165999999999999,0.6082
46.825,9.1333,0.5853999999999999,0.6082
46.825,9.1417,0.5104,0.6082
46.825,9.15,0.6815,0.6082
46.825,9.1583,0.6631999999999999,0.6082
46.825,9.1667,0.7221000000000001,0.6082
46.825,9.175,0.6397999999999999,0.6082
46.825,9.1833,0.7133,0.6082
46.825,9.1917,0.6564,0.6082
46.825,9.2,0.6762,0.6082
46.825,9.2083,0.6366,0.6082
46.825,9.2167,0.6565,0.6082
46.825,9.225,0.4598,0.6082
46.825,9.2333,0.6512,0.6082
46.825,9.2417,0.6395,0.6082
46.825,9.25,0.6985999999999999,0.6082
46.825,9.2583,0.8327999999999999,0.6082
46.825,9.2667,0.8265,0.6082
46.825,9.275,0.7095999999999999,0.6082
46.825,9.2833,0.7232,0.6082
46.825,9.2917,0.9463999999999999,0.6082
46.825,9.3,0.8939999999999999,0.6082
46.825,9.3083,0.6935,0.6082
46.825,9.3167,0.7094999999999999,0.6082
46.825,9.325,0.7806,0.6082
46.825,9.3333,1.0829999999999997,0.6082
46.825,9.3417,1.136,0.6082
46.825,9.35,0.64,0.6082
46.825,9.3583,0.7746999999999999,0.6082
46.825,9.3667,0.47759999999999997,0.6082
46.825,9.375,0.38269999999999993,0.6082
46.825,9.3833,0.46329999999999993,0.6082
46.825,9.3917,0.5216999999999999,0.6082
46.825,9.4,0.8301,0.6082
46.825,9.4083,1.162,0.6082
46.825,9.4167,0.6035,0.6082
46.825,9.425,0.6764999999999999,0.6082
46.825,9.4333,1.27,0.6082
46.825,9.4417,2.004,0.6082
46.825,9.45,0.4582,0.6082
46.825,9.4583,0.44430000000000003,0.6082
46.825,9.4667,0.4422,0.6082
46.825,9.475,0.4401999999999999,0.6082
46.825,9.4833,0.4382,0.6082
46.825,9.4917,0.43609999999999993,0.6082
46.825,9.5,0.4341999999999999,0.6082
46.825,9.5083,0.4322,0.6082
46.825,9.5167,0.5829,0.6082
46.825,9.525,0.4284,0.6082
46.825,9.5333,0.481,0.6082
46.825,9.5417,0.425,0.6082
46.825,9.55,0.424,0.6082
46.825,9.5583,0.4204,0.6082
46.825,9.5667,0.4185,0.6082
46.825,9.575,0.41929999999999995,0.6082
46.825,9.5833,0.4187,0.6082
46.825,9.5917,0.41429999999999995,0.6082
46.825,9.6,0.41089999999999993,0.6082
46.825,9.6083,0.409,0.6082
46.825,9.6167,0.4076,0.6082
46.825,9.625,0.4202,0.6082
46.825,9.6333,0.41859999999999997,0.6082
46.825,9.6417,0.5487,0.6082
46.825,9.65,0.5388,0.6082
46.825,9.6583,0.5381,0.6082
46.825,9.6667,0.5354,0.6082
46.825,9.675,0.5323,0.6082
46.825,9.6833,0.5321,0.6082
46.825,9.6917,0.5273,0.6082
46.825,9.7,0.5245,0.6082
46.825,9.7083,0.5221,0.6082
46.825,9.7167,0.3873,0.6082
46.825,9.725,0.36879999999999996,0.6082
46.825,9.7333,0.5309999999999999,0.6082
46.825,9.7417,0.3946,0.6082
46.825,9.75,0.37989999999999996,0.6082
46.825,9.7583,0.3779,0.6082
46.825,9.7667,0.38009999999999994,0.6082
46.825,9.775,0.3779,0.6082
46.825,9.7833,0.381,0.6082
46.825,9.7917,0.3941,0.6082
46.825,9.8,0.30329999999999996,0.6082
46.825,9.8083,0.29869999999999997,0.6082
46.825,9.8167,0.3448,0.6082
46.825,9.825,0.3015,0.6082
46.825,9.8333,0.29219999999999996,0.6082
46.825,9.8417,0.2948,0.6082
46.825,9.85,0.29669999999999996,0.6082
46.825,9.8583,0.6743,0.6082
46.825,9.8667,0.33759999999999996,0.6082
46.825,9.875,0.2813,0.6082
46.825,9.8833,0.28909999999999997,0.6082
46.825,9.8917,0.2837,0.6082
46.825,9.9,0.27629999999999993,0.6082
46.825,9.9083,0.2837,0.6082
46.825,9.9167,0.2885,0.6082
46.825,9.925,0.28909999999999997,0.6082
46.825,9.9333,0.27599999999999997,0.6082
46.825,9.9417,0.2741,0.6082
46.825,9.95,0.29760000000000003,0.6082
46.825,9.9583,0.2759,0.6082
46.825,9.9667,0.2663,0.6082
46.825,9.975,0.27199999999999996,0.6082
46.825,9.9833,0.2737,0.6082
46.825,9.9917,0.29889999999999994,0.6082
46.825,10,0.33759999999999996,0.6082
46.825,10.0083,0.44430000000000003,0.6082
46.825,10.0167,0.2865,0.6082
46.825,10.025,0.2688,0.6082
46.825,10.0333,0.4384,0.6082
46.825,10.0417,0.4595999999999999,0.6082
46.825,10.05,0.28009999999999996,0.6082
46.825,10.0583,0.42410000000000003,0.6082
46.825,10.0667,0.2696,0.6082
46.825,10.075,0.251,0.6082
46.825,10.0833,0.24819999999999995,0.6082
46.825,10.0917,0.4251,0.6082
46.825,10.1,0.24799999999999997,0.6082
46.825,10.1083,0.25439999999999996,0.6082
46.825,10.1167,0.2471,0.6082
46.825,10.125,0.2474,0.6082
46.825,10.1333,0.4375,0.6082
46.825,10.1417,0.3638,0.6082
46.825,10.15,0.4015,0.6082
46.825,10.1583,0.4071,0.6082
46.825,10.1667,0.4564,0.6082
46.825,10.175,0.4071,0.6082
46.825,10.1833,0.39859999999999995,0.6082
46.825,10.1917,0.3786,0.6082
46.825,10.2,0.35669999999999996,0.6082
46.825,10.2083,0.3372,0.6082
46.825,10.2167,0.333,0.6082
46.825,10.225,0.329,0.6082
46.825,10.2333,0.3044,0.6082
46.825,10.2417,0.2898,0.6082
46.825,10.25,0.23429999999999998,0.6082
46.825,10.2583,0.38949999999999996,0.6082
46.825,10.2667,0.3882,0.6082
46.825,10.275,0.38609999999999994,0.6082
46.825,10.2833,0.3845,0.6082
46.825,10.2917,0.3614,0.6082
46.825,10.3,0.3811,0.6082
46.825,10.3083,0.3796,0.6082
46.825,10.3167,0.3757,0.6082
46.825,10.325,0.3465,0.6082
46.825,10.3333,0.3746,0.6082
46.825,10.3417,0.373,0.6082
46.825,10.35,0.353,0.6082
46.825,10.3583,0.34579999999999994,0.6082
46.825,10.3667,0.338,0.6082
46.825,10.375,0.6579,0.6082
46.825,10.3833,0.2646,0.6082
46.825,10.3917,0.2959,0.6082
46.825,10.4,0.29989999999999994,0.6082
46.825,10.4083,0.20929999999999999,0.6082
46.825,10.4167,0.2394,0.6082
46.825,10.425,0.265,0.6082
46.825,10.4333,0.26389999999999997,0.6082
46.825,10.4417,0.26289999999999997,0.6082
46.825,10.45,0.208,0.6082
46.825,10.4583,0.22189999999999996,0.6082
46.825,10.4667,0.20939999999999998,0.6082
46.825,10.475,0.208,0.6082
46.825,10.4833,0.21469999999999997,0.6082
46.825,10.4917,0.2159,0.6082
46.825,10.5,0.2627,0.6082
46.825,10.5083,0.2334,0.6082
46.825,10.5167,0.5313999999999999,0.6082
46.825,10.525,0.26239999999999997,0.6082
46.825,10.5333,0.2124,0.6082
46.825,10.5417,0.19549999999999998,0.6082
46.825,10.55,0.19949999999999998,0.6082
46.825,10.5583,0.20739999999999997,0.6082
46.825,10.5667,0.20860000000000004,0.6082
46.825,10.575,0.2041,0.6082
46.825,10.5833,0.2103,0.6082
46.825,10.5917,0.19989999999999997,0.6082
46.825,10.6,0.3449,0.6082
46.8167,5.9,0.8909,0.6082
46.8167,5.9083,0.8949999999999999,0.6082
46.8167,5.9167,0.8991999999999999,0.6082
46.8167,5.925,0.9034,0.6082
46.8167,5.9333,0.9076,0.6082
46.8167,5.9417,0.9117999999999999,0.6082
46.8167,5.95,0.9160999999999999,0.6082
46.8167,5.9583,0.9203,0.6082
46.8167,5.9667,0.9245999999999999,0.6082
46.8167,5.975,0.9289000000000001,0.6082
46.8167,5.9833,0.9332,0.6082
46.8167,5.9917,0.9375999999999999,0.6082
46.8167,6,0.9419999999999998,0.6082
46.8167,6.0083,0.9463999999999999,0.6082
46.8167,6.0167,1.3889999999999998,0.6082
46.8167,6.025,1.396,0.6082
46.8167,6.0333,1.6289999999999998,0.6082
46.8167,6.0417,1.636,0.6082
46.8167,6.05,1.763,0.6082
46.8167,6.0583,1.7719999999999996,0.6082
46.8167,6.0667,1.78,0.6082
46.8167,6.075,1.7879999999999998,0.6082
46.8167,6.0833,1.286,0.6082
46.8167,6.0917,1.292,0.6082
46.8167,6.1,1.3439999999999999,0.6082
46.8167,6.1083,1.3499999999999999,0.6082
46.8167,6.1167,1.005,0.6082
46.8167,6.125,1.01,0.6082
46.8167,6.1333,1.015,0.6082
46.8167,6.1417,1.02,0.6082
46.8167,6.15,1.0239999999999998,0.6082
46.8167,6.1583,1.029,0.6082
46.8167,6.1667,1.034,0.6082
46.8167,6.175,1.039,0.6082
46.8167,6.1833,1.044,0.6082
46.8167,6.1917,1.049,0.6082
46.8167,6.2,1.666,0.6082
46.8167,6.2083,1.674,0.6082
46.8167,6.2167,1.6819999999999997,0.6082
46.8167,6.225,1.69,0.6082
46.8167,6.2333,1.698,0.6082
46.8167,6.2417,1.7059999999999997,0.6082
46.8167,6.25,1.714,0.6082
46.8167,6.2583,1.722,0.6082
46.8167,6.2667,1.9909999999999999,0.6082
46.8167,6.275,2,0.6082
46.8167,6.2833,1.873,0.6082
46.8167,6.2917,1.8819999999999997,0.6082
46.8167,6.3,1.2489999999999999,0.6082
46.8167,6.3083,1.255,0.6082
46.8167,6.3167,1.517,0.6082
46.8167,6.325,0.7555999999999999,0.6082
46.8167,6.3333,0.6181,0.6082
46.8167,6.3417,0.8807999999999998,0.6082
46.8167,6.35,0.8342999999999999,0.6082
46.8167,6.3583,0.8905000000000001,0.6082
46.8167,6.3667,0.6475,0.6082
46.8167,6.375,0.6778,0.6082
46.8167,6.3833,0.7458,0.6082
46.8167,6.3917,0.8290000000000001,0.6082
46.8167,6.4,0.8409,0.6082
46.8167,6.4083,0.7847999999999999,0.6082
46.8167,6.4167,0.7848999999999999,0.6082
46.8167,6.425,0.8284,0.6082
46.8167,6.4333,0.7886,0.6082
46.8167,6.4417,0.9365,0.6082
46.8167,6.45,0.9880999999999999,0.6082
46.8167,6.4583,0.8669,0.6082
46.8167,6.4667,0.8972999999999999,0.6082
46.8167,6.475,0.693,0.6082
46.8167,6.4833,0.7247999999999999,0.6082
46.8167,6.4917,0.9017999999999999,0.6082
46.8167,6.5,0.9665,0.6082
46.8167,6.5083,1.0879999999999999,0.6082
46.8167,6.5167,0.7444,0.6082
46.8167,6.525,0.8183,0.6082
46.8167,6.5333,0.6872999999999999,0.6082
46.8167,6.5417,0.7002,0.6082
46.8167,6.55,0.6936,0.6082
46.8167,6.5583,0.705,0.6082
46.8167,6.5667,0.9574999999999999,0.6082
46.8167,6.575,1.427,0.6082
46.8167,6.5833,1.8419999999999999,0.6082
46.8167,6.5917,1.5570000000000002,0.6082
46.8167,6.6,1.0819999999999999,0.6082
46.8167,6.6083,1.129,0.6082
46.8167,6.6167,1.154,0.6082
46.8167,6.625,1.0239999999999998,0.6082
46.8167,6.6333,1.313,0.6082
46.8167,6.6417,1.283,0.6082
46.8167,6.65,1.1229999999999998,0.6082
46.8167,6.6583,1.121,0.6082
46.8167,6.6667,1.634,0.6082
46.8167,6.675,1.6409999999999998,0.6082
46.8167,6.6833,1.373,0.6082
46.8167,6.6917,1.379,0.6082
46.8167,6.7,1.385,0.6082
46.8167,6.7083,1.3909999999999998,0.6082
46.8167,6.7167,1.3969999999999998,0.6082
46.8167,6.725,1.4029999999999998,0.6082
46.8167,6.7333,1.409,0.6082
46.8167,6.7417,1.416,0.6082
46.8167,6.75,1.422,0.6082
46.8167,6.7583,1.4280000000000002,0.6082
46.8167,6.7667,1.7369999999999999,0.6082
46.8167,6.775,1.744,0.6082
46.8167,6.7833,1.416,0.6082
46.8167,6.7917,1.098,0.6082
46.8167,6.8,1.089,0.6082
46.8167,6.8083,2.2119999999999997,0.6082
46.8167,6.8167,1.768,0.6082
46.8167,6.825,1.182,0.6082
46.8167,6.8333,1.1089999999999998,0.6082
46.8167,6.8417,1.3039999999999998,0.6082
46.8167,6.85,1.5419999999999998,0.6082
46.8167,6.8583,1.3339999999999999,0.6082
46.8167,6.8667,1.4439999999999997,0.6082
46.8167,6.875,1.677,0.6082
46.8167,6.8833,1.382,0.6082
46.8167,6.8917,1.2959999999999998,0.6082
46.8167,6.9,1.486,0.6082
46.8167,6.9083,1.9419999999999997,0.6082
46.8167,6.9167,1.8599999999999997,0.6082
